id,question,question_concept,choices,answerKey
a7c9d4f6be3bb973c4ebecb1e841b3ac,Seekor berang-berang dapat merusak fungsi mesin jika mereka membangun bendungan di tempat ini?,berang-berang,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['klub malam', 'saku', 'kolam penggilingan', 'jakarta', 'danau atau sungai']}",C
d829cc86312173f28b877987ae87fd7c,Provinsi apa di selatan Sumatera dan utara Jawa yang akan Anda temukan orang-orang bermain biola?,biola,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['sumatera', 'jakarta', 'bali', 'jawa tengah', 'senar dan busur']}",D
223d54ae26635218666dc05f42a469e9,"Meskipun dia berhasil lolos seleksi nasional beberapa tahun yang lalu, luka kiasannya tidak akan pernah apa?",seleksi nasional,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['bergabung', 'menyatukan', 'menjahit', 'sembuh', 'menempel']}",D
6122883c3b5cd10b59a29dbd582e19c8,Di provinsi mana di Indonesia terdapat jalan tol Jagorawi?,jalan tol,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['jawa barat', 'jawa tengah', 'jawa timur', 'dki jakarta', 'bali']}",D
d57ca8ce3f5ef4794d127c2385228698,"Rani ingin mengurangi ukuran lingkar pinggangnya, tetapi semua usahanya tidak berhasil. Dia terus melakukan apa?",mengurangi,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['bertambah berat badan', 'menambah', 'mengecilkan', 'memperbesar', 'mengembangkan']}",A
d6503fc1f87e3e2caeb7bf8e16526e0f,Budi merasa dirinya akan pingsan. Dia ketakutan. Dia tidak menginginkan ini. Dia takut akan apa?,pingsan,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['kematian', 'koma', 'ketenangan', 'lupa ingatan', 'kehilangan nyawa']}",A
e97a7b91a1ca85f362c42e04c983fc2a,Rudi dan Ahmad menghabiskan sebagian besar waktu mereka berkomunikasi satu sama lain tentang proyek mereka. Waktu yang dibutuhkan untuk berkomunikasi memperlambat apa?,berkomunikasi,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['statis', 'alur pikiran', 'kemajuan', 'transfer informasi', 'kolaborasi']}",C
c4dcfeacbbc2d365a6fc34d8811e4ed6,Di mana seekor kadal mungkin mengejutkan seseorang di Indonesia?,kadal,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['bali', 'hutan', 'gurun', 'taman', 'sungai']}",D
8f338dbffed1b6489297aeeace0e6388,"Rina kehilangan layang-layangnya karena dia tidak berhati-hati. Dia pikir masih ada banyak tali di gulungan, tetapi tali itu terlepas dari jari-jarinya ketika dia mencapai apa?",layang-layang,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['tangan anak-anak', 'batas kesabaran', 'toko hobi', 'ujung tali', 'toko mainan']}",D
5fed6d8e79458a77fafccc77c5430166,"Andi adalah seorang pecandu alkohol dan terlibat dalam kecelakaan. Karena kesalahannya, ia menghabiskan 8 tahun di suatu tempat. Di mana dia berada?",pecandu alkohol,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['penjara', 'jembatan', 'direhabilitasi', 'rumah singgah', 'rumah tetangga']}",A
98f268fe3f6603dffd1ef3720e612adf,Lapangan sepak bola yang tidak terdapat di dalam gedung biasanya berada di mana?,lapangan sepak bola,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['taman bermain', 'mexico', 'kota', 'luar ruangan', 'piala dunia']}",D
f35128ce82c006de5f73efdd0f9cca06,Di mana seekor luwak kemungkinan besar akan tertangkap?,luwak,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['jawa', 'dalam peribahasa', 'ladang kopi', 'hutan tropis', 'bali']}",C
02c5b92d97670cdd5fbf7a1f697fbff8,"Kaki Joko terasa sakit karena berlari tanpa alas kaki di atas aspal panas. Dia kehilangan sepatunya, tidak tahu di mana sepatu itu terjatuh, dan harus berlari dari toko kelontong di sudut jalan menuju rumahnya. Kira-kira di mana dia berlari?",aspal,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['hamparan paku', 'kampung', 'penampilan yang menarik dan konsisten', 'blok kota', 'tanah']}",D
6efacba15f0cd3ff31915405875895f8,Andi sangat suka berkompetisi karena dia sangat kompetitif. Dia senang membagi orang-orang ke dalam kategori apa?,berkompetisi,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['pemenang dan pecundang', 'berkinerja lebih baik', 'mungkin menang', 'kekalahan', 'musuh']}",A
586f0c1a627e0199a2e07b77e729f4dc,Andi membeli tanaman palem. Ia berpikir tanaman tersebut akan terlihat bagus di bagian mana dari rumahnya?,tanaman palem,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['ruang keluarga', 'hutan tropis', 'taman bunga', 'bioskop', 'salon rambut']}",A
ab6872dabd0cc54c55200282e19294f4,"Siti ingin membeli karpet baru. Tinta tumpah ke karpet lamanya. Sebenarnya, dia tidak tahu mengapa ada tinta di sana. Barang apa yang mungkin ada di atas karpetnya?",karpet,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['depan pintu', 'kamar tidur', 'meja kerja', 'meja makan', 'ruang tamu']}",C
6f18c3f29d65c51e1f4a79cc291b8a96,Siti menyadari bahwa ia sedang sekarat akibat luka-lukanya karena ia bisa merasakan dirinya mulai merasa apa?,sekarat,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['tidur lebih lama', 'menjadi dingin', 'kematian dan pembusukan', 'perubahan warna', 'berhenti bernapas']}",B
10a9268f59c783e75131ae08e28202a5,"Sebuah jalan tol dapat mengalami kemacetan, kemacetan ini semakin parah semakin dekat Anda ke kota apa?",jalan tol,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['jakarta', 'peta', 'kota indonesia', 'tempat istirahat', 'negara']}",C
442dd2d372228b9942f55d761ef961a3,Di mana Anda lebih sering menemukan bilik telepon umum?,bilik telepon umum,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['pom bensin', 'kota', 'jakarta', 'stasiun kereta', 'bandara']}",B
a7f8089e91cf764119cc90d33bbe6c54,"Budi pindah jauh dari keluarganya. Dia sedikit kesal karena harus melakukannya, tetapi dia membutuhkan pekerjaan tersebut. Namun, dia akan lebih menyukainya jika pekerjaannya lebih apa?",jauh,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['hadir', 'tetap di sini', 'dekat', 'tersedia', 'datang ke sini']}",C
8e3dfa1aa4cee48a75da9fcb203e754f,"James mengeluh bahwa gitar listrik Rani terlalu keras dan dia tidak bisa mengerjakan pekerjaannya di rumah, jadi dia memutuskan untuk mencari gitar akustik. Di mana dia mungkin mencari satu?",gitar akustik,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['rumah', 'toko musik', 'studio', 'gudang', 'lemari']}",B
27fece3289aea6b667d3f2f3402327f8,"Budi memilih untuk tidak mencetak kartu ucapan, karena dia ingin lebih personal. Jenis kartu apa yang dia pilih sebagai gantinya?",cetak,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['tulisan kursif', 'tulisan tangan', 'pembelian di toko', 'media online', 'tulisan tangan']}",E
278aa323f2f0790e40716b6bd5dbed91,Apa yang bisa berada di lapangan sepak bola?,lapangan sepak bola,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['jakarta', 'universitas', 'kampus', 'pemain', 'meter']}",D
c8660d8acad677ef247856e930a27f06,Budi menikmati waktunya mengunjungi Museum Nasional Indonesia. Dia ingin menghabiskan lebih banyak waktu di sana agar bisa mempelajari koleksi lebih lanjut. Dia adalah orang yang sangat akademis dan menyukai kegiatan apa?,mengunjungi museum,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['kaki yang lelah', 'menambah pengetahuan', 'nyeri punggung', 'merasa bosan', 'berpikir']}",B
dd1f94d7288ed696f2d83b04abbf27a7,"Jika Anda mencari Orangutan, di mana Anda akan menemukannya?",Orangutan,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['rusia', 'di rumah', 'lubang', 'hutan hujan tropis', 'surga']}",D
6cf454a0c090977244f9230f1f378101,Untuk apa seseorang mungkin membutuhkan angklung?,angklung,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['galeri seni', 'toko musik', 'nyanyian', 'simfoni', 'orkestra']}",E
224ee9278a5d86a20259060906f98534,Jenis rumah apa di Indonesia yang paling mungkin memiliki loteng penuh dengan barang-barang bersejarah?,loteng,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['puncak rumah', 'rumah tua', 'rumah kolonial belanda', 'rumah pribadi', 'bahan bangunan']}",B
bedecf8ae38e7a53da80867ce3bbf109,Di mana boom mikrofon kemungkinan besar digunakan untuk merekam album di Indonesia?,boom mikrofon,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['stasiun radio', 'studio rekaman', 'konser', 'studio televisi', 'jakarta']}",B
ef5c48e2dda987a571e38050bc025089,"Ahmad mengira kartu-kartu Tazo Dufan miliknya itu biasa dan tidak berharga, tetapi dia salah tentang mereka. Sebenarnya kartu-kartu tersebut sangat apa?",biasa,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['pribadi', 'istimewa', 'berkilau', 'langka', 'tidak teratur']}",D
c3b6280d05a9f9c5b031fcbeaa0ce695,"Meskipun dekat, apel dari pohon apel mana yang akan menjadi produk impor ke Indonesia?",pohon apel,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['jawa barat', 'bali', 'sumatera', 'australia', 'bunga']}",D
6a863576a54d17a6532e124a8b2ac15c,"Wanita itu memetik dari pohon apel sambil dikelilingi oleh pohon-pohon lain, di mana dia berada?",pohon apel,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['jawa barat', 'kebun', 'bali', 'sumatera', 'pasar tani']}",B
fcd70a597379ac881085a01e342ad14d,"Jika saya ingin memaksimalkan jumlah pelanggan potensial, di mana saya harus membangun toko serba ada baru?",toko serba ada,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['papua', 'pusat perbelanjaan', 'kota besar', 'di kota', 'jakarta']}",C
d628915698086f4ce0803d11c956c81f,"Budi bergabung dengan TNI karena dia ingin menjelajahi berbagai daerah di Indonesia. Ketika operasi militer dimulai, dia hanya melihat hal-hal seperti apa?",TNI,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['benteng', 'anak yatim', 'medan pertempuran', 'daerah lain di indonesia', 'perang']}",C
61db8bfe6897f7e9c94ca01f18b81247,Joko baru saja menjadi konsermeister. Ini adalah posisi pada apa?,konsermeister,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['kotak biola', 'orkes simfoni', 'kelas musik', 'belajar bermain biola', 'toko musik']}",B
af05b2fcdea00def1a6b06d92f9e302e,Budi ingin minum bir tetapi istrinya adalah seorang alkoholik yang sedang dalam masa percobaan. Ke mana dia mungkin pergi?,alkoholik,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['rumah tetangga', 'jembatan', 'rumah', 'tempat penampungan tunawisma', 'penjara']}",A
273325ff03af43788ef0c0088b3b3e08,Negara mana yang memiliki ibu kota Jakarta dan memiliki bank BNI?,bank BNI,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['indonesia', 'surabaya', 'bandung', 'bali', 'yogyakarta']}",A
ff27630bebc1e4637efd60af36d3aa1a,"Jika Presiden Indonesia akan bertemu dengan duta besar, di mana pertemuan tersebut akan dilaksanakan?",Presiden Indonesia,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['istana negara', 'ruang makan', 'ruang kerja presiden', 'kantor kementerian luar negeri', 'gedung dpr/mpr']}",A
1a6d05487564a060d9636c28f3ad0f87,"Ahmad sedang melamar pekerjaan yang sangat dia inginkan. Dia tahu bahwa pekerjaan itu cocok untuknya dan dia memiliki pengalaman, tetapi dia tidak memiliki semua kualifikasi yang diminta, jadi dia khawatir tentang apa?",melamar pekerjaan,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['penerimaan', 'penolakan', 'harapan', 'kurang tidur', 'pekerjaan']}",B
9c9b4bcecee97fc89d278e6d80b3bd54,Apa tempat yang mungkin tidak selalu memiliki ratu?,ratu,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['sarang lebah', 'keraton yogyakarta', 'istana presiden', 'tumpukan kartu remi', 'permainan catur']}",C
9161571d68412336178789272c24de36,Di mana pion catur yang kecil kemungkinan dapat ditemukan?,pion catur,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['dongeng', 'istana', 'zaman pertengahan', 'papan catur', 'rumah boneka']}",D
492c66f8eef0a7728604dfde2897fc83,Lemari tersebut diimpor dari Jawa. Andi membelinya karena dia tahu akan terlihat bagus. Di mana mungkin mereka akan dipasang?,lemari,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['dapur', 'gudang makanan', 'menyimpan panci dan wajan', 'dalam penerbangan', 'bali']}",A
8817dade72e2a2f4cb6c6931c866e286,"Budi dan Bambang sedang berdiri dalam antrian di pasar swalayan. Mereka berdiri dengan sabar. Antrian bergerak cepat, tetapi anak-anak di depan mereka berisik. Mereka merasa apa?",berdiri dalam antrian,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['frustrasi', 'terganggu', 'penundaan', 'iritasi', 'tidak tertib']}",B
80470c5f592040322c50914bb4129d64,Di mana biasanya selalu ada salju di Indonesia?,salju,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['papua', 'puncak jaya', 'jakarta', 'gunung bromo', 'pantai bali']}",B
6e95e20d2209385bfcc7992e8c89fa4f,"Jika seseorang melihat seekor komodo dan berdiri di provinsi yang terletak di bagian selatan dan tidak memiliki akses langsung ke laut, di mana orang tersebut berada?",komodo,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['di kebun binatang', 'nusa tenggara timur', 'rumah ayam', 'yogyakarta', 'jawa tengah']}",B
98717aa79be7f97bd2bc30ddb955bde3,Di mana seorang Marsian akan menemukan Samudra Hindia di Indonesia?,Samudra Hindia,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['sumatera', 'belahan bumi selatan', 'planet', 'timur', 'bumi']}",B
6ca5d748b657d22d2bb2309f1767b564,Budi menemukan sebuah lubang besar di dataran rendah. Apa nama yang mungkin diberikan untuk lubang ini di Indonesia?,dataran rendah,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['bukit', 'jurang', 'dataran pasir', 'tebing', 'gunung']}",B
f463518f238f8f14a28eb0489241ca21,"Ani tidak akrab dengan Dodi, sehingga dia tidak nyaman berbicara dengannya. Bagaimana sikapnya mungkin terlihat?",akrab,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['dingin', 'tidak akrab', 'tidak dikenal', 'tidak terbiasa', 'malu']}",A
e1f9e9a9768c9404e1d87cbeb46dbe46,"Dalam pertempuran melawan penjajah, pahlawan Indonesia tidak meninggalkan perjuangan, tetapi melakukan apa terhadap musuh?",meninggalkan,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['mengklaim secara sepihak', 'memelihara', 'memeluk', 'tersenyum', 'bertempur']}",E
7a91e4eaeae10587d4e2825059653676,Budi pergi karena orang tuanya bertengkar dan dia tidak ingin tinggal di mana?,pergi,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['tim tuan rumah', 'hadir', 'di rumah', 'kembali', 'menarik']}",C
42d7d7be21fa10c33349698467034f8c,Di mana Anda bisa menemukan komodo berburu ketika tidak di hutan?,komodo,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['padang rumput terbuka', 'pulau kecil di sekitar komodo', 'pantai', 'alam bebas', 'pulau komodo']}",E
e3b05b99436effba6ae8badb4639e14c,Angin puting beliung air terlihat di lautan lepas pantai daerah mana di Indonesia?,angin puting beliung air,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['bali', 'jakarta', 'surabaya', 'pantai anyer', 'danau toba']}",D
77e89459b707580181a431f55ca1fcfd,"Ahmad terjebak di rumahnya. Dia tidak bisa keluar dari pintu. Dia sangat ketakutan ketika alarm detektor asap berbunyi, tetapi untungnya itu adalah alarm palsu. Mengapa dia mungkin terjebak?",rumah,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['kebakaran', 'milik', 'badai musim hujan', 'menghadap ke selatan', 'terbakar habis']}",C
43421bedbb69408f17f0bd9a6f13922c,Sam tidak setuju dengan keputusan Joko. Bagaimana dengan Budi terkait keputusan tersebut?,tidak setuju,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['setuju', 'jauh dari', 'gabungan', 'untuk atau', 'konjungsi']}",A
b910b271ebb1f2c795ac46ac0122d216,"Joko sangat menghormati Siti, tetapi tidak banyak orang lain yang melakukan hal yang sama. Dia menghadapi banyak apa?",penghormatan,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['pengabaian', 'ketidaksopanan', 'penghinaan', 'penghujatan', 'ketidakpastian']}",C
4753575c41b5f93deb09592aad595a6d,Ular tersebut adalah jenis Ular Weling. Ular tersebut berasal dari daerah mana di Indonesia?,ular,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['jawa', 'hutan', 'alam liar', 'di bawah batu', 'sulawesi']}",A
388a363c49e1b0aca8eaf18ccdde0caf,Di mana seseorang dapat melihat jalan raya kabupaten sebagai garis?,jalan raya kabupaten,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['dari langit', 'peta', 'melintasi kabupaten dengan mobil', 'negara', 'jawa']}",B
d923f289af795f322c3c6fe6b8885c0c,Budi tinggal di puncak menara yang tinggi. Dia bisa melihat awan ketika dia melihat keluar dari jendelanya. Di mana kira-kira dia tinggal?,menara,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['di dalam buku', 'stasiun radio', 'kota', 'menara', 'kastil abad pertengahan']}",C
d21b0ce1c1792f1cdf920a81f9f5ee96,Ahmad memantulkan bola terhadap dinding. Ada sasaran di dinding tersebut untuk dipantulkan. Di mana kira-kira dia berada?,bola,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['meja billiard', 'kotak mainan', 'ruang bermain', 'taman', 'lemari']}",C
7800e9bc2511cb1019528ccf43d56d2d,Bagaimana seorang seniman dapat mengabadikan komodo untuk selamanya?,komodo,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['cakar', 'taman nasional komodo', 'pulau', 'lukisan', 'spesies langka']}",D
47a1390e08509d9faf6784178d81a7db,Budi membutuhkan sebuah waterpas untuk memasang rak di rumahnya tetapi tidak bisa menemukannya. Ke mana dia harus pergi untuk mendapatkannya?,waterpas,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['gelas air', 'membangun secara merata', 'garasi', 'toko tukang kayu', 'video game']}",D
42c9c307aece1a6b1691f9cb450f67e4,Di mana orang-orang di Indonesia biasanya menemukan tagihan setelah makan roti?,tagihan,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['restoran', 'dpr', 'amplop', 'kotak surat', 'toko keju']}",A
6d81cf007ab5ee45c3c6ea70b0217d7b,"Jika Anda sedang bepergian di sepanjang jalan tol di Indonesia, apa benda berbahan kertas yang dapat Anda gunakan untuk menemukan arah?",jalan tol,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['peta indonesia', 'atlas', 'sertifikat tanah', 'brosur taman rekreasi', 'pemandangan pedesaan']}",A
af06700e92572a00e5f177fd07403ede,Di mana orang akan menemukan habitat asli Komodo?,Komodo,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['india', 'pulau komodo', 'kebun binatang', 'habitat', 'hutan hujan']}",B
d1f93aa2d6cc775b48703a0c07e3e9ae,Di mana Anda bisa makan buah di atas jembatan merah?,buah,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['kulkas', 'sekolah teknik', 'jembatan ampera', 'pohon', 'pasar']}",C
06ffff3ea996786d79bf42c918f72bad,"Jika saya ingin melihat komodo di habitat aslinya tetapi saya tidak berbicara bahasa Indonesia, kemana saya harus pergi?",komodo,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['pulau komodo', 'jawa barat', 'sumatera utara', 'bali', 'sulawesi selatan']}",A
6e7a531df01ec7e26580f08da80a78fc,Anto dan Joko bertengkar tentang uang. Anto ingin semuanya selesai. Apa yang mungkin dia pilih untuk dilakukan?,uang,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['mengendalikan orang', 'menyelesaikan segalanya', 'membeli makanan', 'meningkatkan kekuasaan', 'membunuh budi']}",B
781f925a12dc5d88bda34e1e628f4978,Siti membuka dada pasiennya dan menemukan sebuah hati kedua. Pasien tersebut mungkin bukan apa?,dada,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['jakarta', 'hewan', 'toko antik', 'manusia', 'kamar tidur']}",D
1d9fa8cbc9c9adb1713cc02760b39bfa,Provinsi mana di Indonesia yang terkenal dengan industri ubi kayunya?,ubi kayu,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['jawa barat', 'sumatera utara', 'nusa tenggara timur', 'papua', 'jawa tengah']}",C
1723c0772019daa9b5b7994b3f5d66b5,"Ada panci yang hanya digunakan untuk membuat sambal, di mana panci itu disimpan?",panci,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['jawa', 'papua', 'lemari dapur', 'restoran indonesia', 'merebus telur']}",C
208e3e005df33bacc8e200ffdcac3e55,Rudi sedang bersenang-senang bernyanyi di depan kelasnya. Dia memiliki banyak apa?,bersenang-senang,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['tawa', 'kebahagiaan', 'riang gembira', 'opera', 'cedera']}",C
e31438e5294f34bd2571efc826aeda34,Di mana harimau Sumatera kemungkinan besar tinggal?,harimau Sumatera,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['padang rumput', 'lautan', 'sabana', 'sumatera', 'hutan hujan tropis']}",D
1f0724c374b6c96bf506d4497fe7f1a0,Di mana boom mikrofon kemungkinan besar digunakan untuk meliput peristiwa pasar saham?,boom mikrofon,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['jakarta', 'konser musik', 'studio televisi', 'acara langsung', 'studio rekaman']}",A
f92a15214f4ee700f610af9577ba435b,Andi berpikir bahwa memberikan pendidikan yang bersifat sekuler kepada AI akan menjadi pilihan yang lebih baik. Dia merasa bahwa alternatif lain mungkin menghasilkan sesuatu yang terlalu apa?,sekuler,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['abadi', 'religius', 'tidak terduga', 'suci', 'monastik']}",B
5958ac39cd56fbbb6edb1fbd968d187e,Di mana Anda biasanya menemukan pohon Jati di Indonesia?,pohon Jati,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['hutan jati jawa tengah', 'pantai bali', 'danau toba', 'departemen pertanian', 'inggris']}",A
5962201a62f6b044e065e6806ed72cc2,Ahmad pergi ke auditorium dan mendengarkan pidato. Di mana dia mungkin berada?,auditorium,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['keramaian', 'sekolah menengah atas', 'kota', 'suatu tempat', 'teater']}",B
9773369e220a97f62eabb55fbf70e7b9,Di mana biasanya warna dari bilik telepon umum berwarna merah?,bilik telepon umum,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['bandara', 'kota fiksi dalam film', 'london', 'kota-kota', 'pom bensin']}",C
90f4249934075b9709b2844b61cc6dbe,Ahmad adalah seorang manusia yang menggunakan kursi roda akibat kecelakaan. Ke mana dia harus pergi untuk mencapai lantai tiga dari gedung apartemennya di Indonesia?,manusia,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['angkutan antariksa', 'jakarta', 'tangga', 'pusat kota', 'lift']}",E
de50bed5724db1209d35a08c0c2883f5,Siti adalah anggota senior di DPR. Apa yang mungkin dia menjadi anggota dari?,senior,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['fasilitas hidup bantuan', 'rumah lansia', 'sekolah menengah atau perguruan tinggi', 'partai politik', 'organisasi']}",D
3133e7abe32d0c3545a5a2b71362b435,"Pondok kecil tersebut tidak tersedia, jadi mereka ditingkatkan ke apa?",pondok,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['villa', 'pesawat ruang angkasa', 'gedung serbaguna', 'istana', 'hotel']}",A
3d074d935d1a8e960112291666789b80,Andi sedang mencari ikan buntal di tempat yang tidak dekat dengan Amerika. Di mana dia akan mencari?,ikan buntal,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['pasar ikan', 'perairan hawaii', 'teluk meksiko', 'laut tropis', 'samudra pasifik selatan']}",A
